,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
637,28,2,0.4,1,11,0,,0,0,3,0,11,0,0.0,1,0,0,Peter Harrold,0,0.4,2,D,0,0,0.0,11,New Jersey Devils,161,14:36
638,28,0,0.1,0,1,3,62.5,5,1,1,1,1,1,0.2,0,0,0,Stephen Gionta,1,0.3,1,RW,0,0,50.0,2,New Jersey Devils,11,10:37
639,21,0,0.3,0,2,0,,0,1,5,0,5,1,0.1,0,0,9,Alexander Urbom,1,0.4,1,D,0,0,33.3,3,New Jersey Devils,68,13:36
640,27,1,0.0,1,3,3,40.0,2,0,74,0,48,0,-0.5,0,0,75,Cam Janssen,-8,-0.6,1,RW,0,0,0.0,17,New Jersey Devils,225,4:41
641,28,1,-0.2,1,3,49,61.1,77,0,36,0,27,0,-0.4,0,0,32,Brad Mills,-10,-0.6,1,C,0,0,0.0,18,New Jersey Devils,194,7:11
642,35,0,0.0,0,10,2,33.3,1,0,89,0,51,0,-1.0,0,0,115,Eric Boulton,-12,-1.0,0,LW,0,0,0.0,25,New Jersey Devils,336,6:35
643,25,0,0.0,0,3,0,,0,0,6,0,4,0,-0.1,0,0,14,Mark Fraser,-2,-0.1,0,D,0,0,,0,New Jersey Devils,57,14:20
644,38,0,0.0,,0,0,,0,0,0,0,27,0,0.0,,0,2,Johan Hedberg,0,4.7,0,G,,0,,0,New Jersey Devils,1591,58:56
645,27,0,0.1,0,6,7,30.0,3,0,11,0,7,0,-0.1,0,0,7,Rod Pelley,0,-0.1,0,C,0,0,0.0,3,New Jersey Devils,43,6:12
646,27,0,0.0,0,5,44,41.3,31,0,28,0,18,0,-0.4,0,0,7,Tim Sestito,-5,-0.4,0,LW,0,0,0.0,6,New Jersey Devils,149,8:15
647,30,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,Stephane Veilleux,0,0.0,0,LW,0,0,,0,New Jersey Devils,5,4:34
648,25,0,0.0,0,1,22,50.0,22,0,11,0,7,0,-0.2,0,0,0,Steven Zalewski,-2,-0.2,0,C,0,0,0.0,6,New Jersey Devils,74,10:34
649,24,0,-0.1,0,0,0,,0,0,1,0,4,0,-0.1,0,0,0,Vladimir Zharkov,-2,-0.1,0,RW,0,0,,0,New Jersey Devils,20,4:53
650,21,50,1.9,32,23,772,51.3,813,24,27,8,82,31,7.7,18,7,26,John Tavares,-6,9.6,81,C,0,0,10.8,286,New York Islanders,1687,20:34
651,28,33,2.1,23,40,2,50.0,2,22,33,5,82,36,7.2,10,14,6,Matt Moulson,1,9.3,69,LW,0,0,16.4,219,New York Islanders,1583,19:18
652,28,49,1.6,36,23,16,38.5,10,12,99,2,80,18,5.2,13,6,89,P.A. Parenteau,-8,6.8,67,LW,0,0,10.8,167,New York Islanders,1492,18:39
653,27,30,1.7,20,66,633,45.2,523,12,29,1,82,17,3.0,10,5,6,Frans Nielsen,-3,4.8,47,C,0,0,12.8,133,New York Islanders,1431,17:27
654,34,40,2.5,20,115,1,0.0,0,4,110,1,82,7,3.7,20,3,46,Mark Streit,-27,6.3,47,D,0,0,4.7,149,New York Islanders,1917,23:23
655,23,21,1.1,18,33,74,47.9,68,21,51,2,79,24,3.8,3,3,46,Kyle Okposo,-15,5.0,45,RW,0,0,15.8,152,New York Islanders,1348,17:04
656,24,12,0.8,11,30,2,60.0,3,18,16,3,78,20,2.3,1,1,12,Michael Grabner,-18,3.1,32,RW,0,1,11.5,174,New York Islanders,1212,15:33
657,22,19,1.2,16,35,413,43.9,323,9,64,1,80,13,1.5,3,1,32,Josh Bailey,-10,2.7,32,C,0,3,12.5,104,New York Islanders,1218,15:13
658,21,22,4.7,17,157,0,,0,1,170,0,73,2,1.0,5,1,73,Travis Hamonic,6,5.6,24,D,0,0,1.6,124,New York Islanders,1637,22:26
659,25,14,4.0,13,185,0,,0,4,48,0,75,5,0.6,1,1,26,Andrew MacDonald,-5,4.6,19,D,0,0,7.0,71,New York Islanders,1753,23:22
660,22,7,0.5,5,41,13,43.5,10,7,374,1,80,7,-0.4,0,0,121,Matt Martin,-17,0.1,14,LW,2,0,5.4,130,New York Islanders,973,12:09
661,28,8,0.2,7,116,0,,0,1,173,0,65,3,0.1,1,2,30,Milan Jurcina,-34,0.3,11,D,0,0,2.4,127,New York Islanders,1221,18:47
662,38,5,0.4,4,14,15,42.3,11,4,56,1,49,4,-0.5,1,0,6,Brian Rolston,-12,-0.1,9,C,0,0,3.6,112,New York Islanders,694,14:10
663,22,4,0.3,4,8,4,60.0,6,3,32,1,29,4,0.4,0,1,6,David Ullstrom,-2,0.8,8,LW,0,0,10.0,40,New York Islanders,318,10:59
664,38,8,1.2,8,140,0,100.0,1,0,55,0,65,0,-0.4,0,0,53,Steve Staios,-19,0.8,8,D,0,0,0.0,67,New York Islanders,1110,17:05
665,27,6,1.2,6,25,0,,0,1,22,0,28,1,0.3,0,0,11,Dylan Reese,0,1.5,7,D,0,0,3.8,26,New York Islanders,478,17:05
666,34,5,-0.1,5,31,269,53.0,303,1,43,0,61,1,-1.2,0,0,34,Marty Reasoner,-25,-1.4,6,C,0,0,1.4,69,New York Islanders,708,11:37
667,34,3,1.1,3,114,0,,0,1,53,1,62,1,-0.6,0,0,10,Mark Eaton,-17,0.4,4,D,0,0,2.3,44,New York Islanders,995,16:03
668,20,4,0.3,4,9,68,40.9,47,0,26,0,15,0,0.0,0,0,6,Casey Cizikas,1,0.2,4,C,0,0,0.0,12,New York Islanders,159,10:36
669,37,2,0.3,1,69,75,44.9,61,1,48,0,62,1,-1.5,0,0,8,Jay Pandolfo,-14,-1.2,3,LW,1,0,2.3,44,New York Islanders,677,10:55
670,30,2,0.0,,0,0,,0,0,0,0,8,0,0.0,,0,0,Rick DiPietro,0,0.3,2,G,,0,,0,New York Islanders,354,44:13
671,33,2,0.2,2,42,0,,0,0,27,0,29,0,-0.3,0,0,15,Mike Mottau,-10,-0.1,2,D,0,0,0.0,19,New York Islanders,411,14:11
672,19,0,-0.5,0,14,2,0.0,0,1,129,0,55,1,-1.4,0,0,12,Nino Niederreiter,-29,-1.9,1,RW,0,0,1.4,74,New York Islanders,556,10:07
673,21,1,0.0,,0,0,,0,0,0,0,6,0,0.0,,0,0,Kevin Poulin,0,0.9,1,G,,0,,0,New York Islanders,296,49:23
674,27,1,0.1,1,6,5,44.4,4,0,77,0,31,0,-0.7,0,0,6,Tim Wallace,-7,-0.6,1,RW,0,0,0.0,16,New York Islanders,269,8:40
675,25,0,-0.2,0,4,6,25.0,2,0,36,0,16,0,-0.6,0,0,6,Blake Comeau,-11,-0.8,0,RW,0,0,0.0,20,New York Islanders,209,13:04
676,20,0,0.1,0,0,0,,0,0,2,0,1,0,0.0,0,0,0,Calvin de Haan,1,0.1,0,D,0,0,0.0,2,New York Islanders,13,13:01
677,21,0,-0.1,0,4,0,,0,0,3,0,3,0,-0.1,0,0,0,Matt Donovan,-3,-0.2,0,D,0,0,0.0,6,New York Islanders,56,18:34
678,33,0,0.0,0,0,0,,0,0,2,0,3,0,0.0,0,0,0,Trevor Gillies,-1,-0.1,0,LW,0,0,0.0,1,New York Islanders,9,2:52
679,25,0,0.1,0,2,1,50.0,1,0,31,0,14,0,-0.3,0,0,57,Micheal Haley,-1,-0.2,0,C,0,0,0.0,13,New York Islanders,111,7:57
680,26,0,0.0,,0,0,,0,0,0,0,31,0,0.0,,0,2,Al Montoya,0,3.0,0,G,,0,,0,New York Islanders,1720,55:28
681,36,0,0.0,,0,0,,0,0,0,0,42,0,0.0,,0,6,Evgeni Nabokov,0,7.2,0,G,,0,,0,New York Islanders,2378,56:37
682,21,0,0.4,0,17,0,,0,0,2,0,9,0,-0.2,0,0,2,Aaron Ness,0,0.2,0,D,0,0,0.0,6,New York Islanders,152,16:56
683,21,0,0.0,,0,0,,0,0,0,0,4,0,0.0,,0,0,Anders Nilsson,0,0.6,0,G,,0,,0,New York Islanders,218,54:27
684,23,0,0.1,0,1,0,,0,0,1,0,5,0,-0.2,0,0,2,Rhett Rakhshani,0,-0.1,0,RW,0,0,0.0,3,New York Islanders,61,12:09
685,23,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,Ty Wishart,0,0.0,0,D,0,0,,0,New York Islanders,17,17:16
686,29,35,2.6,24,40,2,0.0,0,31,63,7,82,41,8.6,11,10,34,Marian Gaborik,15,11.2,76,RW,0,0,14.9,276,New York Rangers,1600,19:31
687,31,41,2.0,24,49,634,51.8,682,18,51,9,82,25,5.5,17,7,22,Brad Richards,-1,7.5,66,C,0,0,10.9,229,New York Rangers,1662,20:16
688,26,25,1.6,19,88,10,50.0,10,15,271,9,76,29,4.8,4,13,61,Ryan Callahan,-8,6.4,54,RW,2,1,12.3,235,New York Rangers,1599,21:02
689,21,34,2.5,22,44,481,44.5,386,13,137,4,82,17,3.2,12,4,22,Derek Stepan,14,5.7,51,C,0,0,10.1,169,New York Rangers,1554,18:57
690,21,31,5.6,16,95,0,,0,8,156,2,77,10,3.7,13,1,36,Michael Del Zotto,20,9.3,41,D,2,1,8.8,113,New York Rangers,1728,22:26
691,23,24,2.1,24,23,5,16.7,1,12,78,2,64,14,3.1,0,0,24,Carl Hagelin,21,5.2,38,LW,0,2,10.7,131,New York Rangers,963,15:03
692,23,20,2.0,20,46,184,46.7,161,11,75,1,79,16,2.4,0,4,34,Artem Anisimov,12,4.4,36,C,0,1,12.1,132,New York Rangers,1217,15:24
693,25,24,2.2,20,36,190,51.9,205,9,207,1,77,10,1.4,2,0,110,Brandon Dubinsky,16,3.6,34,C,2,1,7.1,140,New York Rangers,1253,16:16
694,22,25,6.7,23,182,1,50.0,1,7,118,1,82,7,2.0,2,0,44,Ryan McDonagh,25,8.7,32,D,0,0,5.7,123,New York Rangers,2029,24:44
695,27,24,6.0,14,185,0,,0,4,211,2,82,5,1.3,9,1,20,Dan Girardi,13,7.2,29,D,1,0,4.1,122,New York Rangers,2152,26:15
696,27,15,1.6,13,83,586,51.8,629,11,236,2,82,11,0.6,1,0,59,Brian Boyle,2,2.2,26,C,1,0,6.7,165,New York Rangers,1250,15:14
697,33,11,0.9,10,57,18,47.1,16,8,86,1,73,9,0.4,1,1,16,Ruslan Fedotenko,-7,1.3,20,LW,0,0,9.6,94,New York Rangers,993,13:36
698,25,16,2.8,12,71,0,,0,2,76,0,53,2,1.2,4,0,20,Anton Stralman,9,4.0,18,D,0,0,3.6,55,New York Rangers,906,17:06
699,27,12,1.1,12,51,2,60.0,3,3,144,2,82,5,-0.3,0,0,156,Brandon Prust,-1,0.8,17,LW,0,2,7.4,68,New York Rangers,979,11:57
700,27,11,1.2,9,27,96,51.8,103,5,89,0,63,5,0.5,2,0,8,John Mitchell,10,1.7,16,C,0,0,7.8,64,New York Rangers,640,10:10
701,25,9,1.4,8,52,0,100.0,1,0,68,0,51,0,0.4,0,0,108,Stu Bickel,2,1.8,9,D,1,0,0.0,22,New York Rangers,532,10:26
702,28,5,0.8,5,22,0,,0,1,18,0,27,1,0.5,0,0,8,Jeff Woywitka,2,1.3,6,D,0,0,7.7,13,New York Rangers,281,10:25
703,32,1,0.4,1,13,15,55.9,19,4,103,2,60,4,-0.1,0,0,97,Mike Rupp,-1,0.3,5,C,0,0,12.9,31,New York Rangers,399,6:39
704,28,3,1.3,1,53,0,,0,2,63,0,42,2,0.1,1,0,28,Steve Eminger,0,1.4,5,D,1,0,10.5,19,New York Rangers,558,13:17
705,25,3,1.5,1,68,0,,0,1,55,0,46,2,-0.3,1,1,16,Marc Staal,-7,1.2,5,D,1,0,3.3,61,New York Rangers,915,19:54
706,28,4,0.2,3,1,53,53.5,61,0,12,0,20,1,0.2,1,1,2,Erik Christensen,0,0.4,5,C,0,0,10.0,10,New York Rangers,162,8:07
707,31,0,0.2,0,1,3,0.0,0,3,10,1,15,3,0.4,0,0,21,Sean Avery,2,0.6,3,C,0,0,20.0,15,New York Rangers,105,7:01
708,24,1,0.1,0,3,0,,0,1,8,1,10,2,0.3,1,1,6,Mats Zuccarello,0,0.4,3,LW,0,0,20.0,10,New York Rangers,100,10:03
709,24,2,1.6,2,31,0,,0,1,21,0,19,1,0.0,0,0,21,Michael Sauer,9,1.6,3,D,0,0,7.1,14,New York Rangers,356,18:44
710,34,3,0.0,,0,0,,0,0,0,0,21,0,0.0,,0,0,Martin Biron,0,2.5,3,G,,0,,0,New York Rangers,1220,58:06
711,25,3,0.0,2,1,0,100.0,1,0,8,0,9,0,0.0,1,0,2,Wojtek Wolski,-2,0.1,3,LW,0,0,0.0,11,New York Rangers,102,11:20
712,20,2,0.4,2,15,0,,0,0,15,0,18,0,-0.1,0,0,8,Tim Erixon,-2,0.3,2,D,0,0,0.0,9,New York Rangers,234,13:00
713,29,2,0.0,,0,0,,0,0,0,0,62,0,0.0,,0,4,Henrik Lundqvist,0,14.1,2,G,,0,,0,New York Rangers,3754,60:32
714,27,1,0.2,1,0,0,100.0,1,0,16,0,9,0,0.0,0,0,29,Andre Deveaux,3,0.2,1,C,0,0,0.0,2,New York Rangers,48,5:23
715,28,0,-0.1,0,0,0,,0,0,0,0,1,0,0.0,0,0,0,Brendan Bell,-1,-0.1,0,D,0,0,0.0,2,New York Rangers,11,11:26
716,29,0,0.0,0,1,11,35.3,6,0,14,0,7,0,-0.1,0,0,24,Kris Newbury,-1,-0.1,0,C,0,0,0.0,2,New York Rangers,41,5:53
717,29,0,0.0,0,0,0,,0,0,10,0,6,0,0.0,0,0,5,John Scott,-1,-0.1,0,D,0,0,0.0,1,New York Rangers,33,5:33
718,28,50,1.7,36,23,791,53.5,909,24,28,2,80,34,8.8,14,10,36,Jason Spezza,11,10.5,84,C,0,0,14.7,232,Ottawa Senators,1594,19:55
719,21,59,4.5,34,65,1,0.0,0,16,60,5,81,19,8.6,25,3,42,Erik Karlsson,16,13.1,78,D,0,0,7.3,261,Ottawa Senators,2051,25:19
720,27,25,1.3,19,46,5,16.7,1,24,36,3,77,35,6.5,5,10,32,Milan Michalek,4,7.8,60,RW,1,1,16.5,212,Ottawa Senators,1506,19:33
721,39,32,1.8,24,31,26,43.5,20,17,52,4,75,27,5.7,7,7,18,Daniel Alfredsson,16,7.5,59,RW,1,3,14.1,191,Ottawa Senators,1421,18:57
722,24,32,1.0,29,30,87,41.6,62,14,196,3,82,15,3.6,3,1,124,Nick Foligno,2,4.6,47,LW,0,0,9.8,153,Ottawa Senators,1201,14:39
723,25,20,0.8,16,48,36,41.9,26,13,189,0,82,17,2.5,4,4,46,Colin Greening,-4,3.3,37,C,0,0,9.2,184,Ottawa Senators,1278,15:35
724,37,32,2.2,19,115,0,,0,3,48,1,74,5,2.8,12,2,55,Sergei Gonchar,-4,5.0,37,D,1,0,3.8,131,Ottawa Senators,1647,22:15
725,35,26,4.9,16,149,0,,0,3,53,2,73,6,2.3,8,3,26,Filip Kuba,26,7.1,32,D,2,0,7.7,78,Ottawa Senators,1724,23:37
726,22,17,1.2,13,13,355,47.2,317,11,21,2,49,12,2.2,4,1,27,Kyle Turris,12,3.4,29,C,0,0,9.0,133,Ottawa Senators,850,17:21
727,32,15,0.3,11,20,2,0.0,0,11,271,0,72,13,2.0,4,2,178,Chris Neil,-10,2.3,28,RW,0,0,10.2,127,Ottawa Senators,921,12:48
728,23,12,1.0,11,43,506,48.9,484,11,168,3,81,14,1.3,0,1,98,Zack Smith,4,2.3,26,C,1,2,10.4,134,Ottawa Senators,1140,14:04
729,25,17,1.3,15,69,16,40.7,11,6,16,1,81,8,0.5,0,0,30,Erik Condra,11,1.8,25,RW,2,2,5.7,140,Ottawa Senators,1147,14:10
730,33,14,3.4,12,137,0,,0,1,134,1,80,5,0.9,0,4,16,Chris Phillips,12,4.3,19,D,2,0,5.9,85,Ottawa Senators,1529,19:07
731,21,12,2.0,10,74,0,,0,5,217,1,82,5,0.7,1,0,56,Jared Cowen,-4,2.7,17,D,1,0,8.6,58,Ottawa Senators,1549,18:54
732,24,10,0.8,10,13,0,100.0,3,6,34,4,56,6,0.7,0,0,12,Bobby Butler,8,1.5,16,LW,0,0,7.0,86,Ottawa Senators,643,11:29
733,23,6,0.5,4,33,37,38.3,23,5,58,1,65,5,-0.3,1,0,12,Kaspars Daugavins,-2,0.2,11,LW,1,0,6.5,77,Ottawa Senators,737,11:20
734,28,6,0.3,6,9,109,53.6,126,1,51,0,32,2,0.2,0,0,22,Jesse Winchester,2,0.5,8,C,0,1,3.8,52,Ottawa Senators,340,10:38
735,24,7,0.6,7,41,0,,0,1,73,0,35,1,0.4,0,0,27,Brian Lee,-2,1.0,8,D,0,0,6.7,15,Ottawa Senators,513,14:39
736,23,3,0.5,3,9,135,47.3,121,3,28,1,28,3,0.1,0,0,4,Jim O'Brien,6,0.6,6,C,0,0,8.1,37,Ottawa Senators,329,11:45
737,22,2,-0.2,2,13,112,36.7,65,3,14,0,22,3,0.1,0,0,8,Stephane Da Costa,-9,0.0,5,RW,0,0,9.7,31,Ottawa Senators,268,12:10
738,31,2,0.2,2,18,162,58.9,232,2,54,1,55,3,-0.3,0,1,193,Zenon Konopka,-4,-0.2,5,C,0,0,8.8,34,Ottawa Senators,431,7:51
739,25,2,0.2,2,3,30,49.2,29,2,6,0,10,2,0.3,0,0,2,Peter Regin,3,0.5,4,C,0,0,13.3,15,Ottawa Senators,141,14:06
740,21,3,-0.4,2,23,0,,0,1,23,0,24,1,0.1,1,0,6,David Rundblad,-11,-0.3,4,D,0,0,3.8,26,Ottawa Senators,366,15:14
741,30,4,0.0,,0,0,,0,0,1,0,63,0,0.0,,0,4,Craig Anderson,0,11.7,4,G,,0,,0,Ottawa Senators,3492,55:26
742,31,2,0.5,2,26,0,,0,1,58,0,29,1,0.0,0,0,33,Matt Carkner,0,0.6,3,D,0,0,5.9,17,Ottawa Senators,345,11:55
743,27,2,0.4,2,18,0,,0,1,10,0,14,1,0.2,0,0,2,Matt Gilroy,0,0.5,3,D,0,0,5.0,20,Ottawa Senators,240,17:08
744,25,2,0.1,2,3,1,66.7,2,0,47,0,15,0,-0.3,0,0,2,Rob Klinkhammer,0,-0.1,2,LW,0,0,0.0,26,Ottawa Senators,172,11:27
745,21,1,0.1,1,1,1,0.0,0,0,8,0,9,0,-0.1,0,0,4,Nikita Filatov,1,0.0,1,LW,0,0,0.0,6,Ottawa Senators,88,9:49
746,18,1,0.0,0,5,28,44.0,22,0,15,0,9,0,-0.2,1,0,2,Mika Zibanejad,-3,-0.3,1,C,0,0,0.0,12,Ottawa Senators,116,12:54
747,31,0,0.0,,0,0,,0,0,0,0,14,0,0.0,,0,0,Alex Auld,0,0.8,0,G,,0,,0,Ottawa Senators,645,46:04
748,25,0,0.0,,0,0,,0,0,0,0,10,0,0.0,,0,2,Ben Bishop,0,1.4,0,G,,0,,0,Ottawa Senators,532,53:10
749,22,0,0.0,0,0,0,,0,0,4,0,2,0,0.0,0,0,2,Mark Borowiecki,-1,-0.1,0,D,0,0,0.0,1,Ottawa Senators,25,12:30
750,22,0,0.0,0,0,0,,0,0,2,0,1,0,0.0,0,0,0,Mike Hoffman,-1,-0.1,0,C,0,0,,0,Ottawa Senators,9,9:01
751,20,0,0.0,,0,0,,0,0,0,0,5,0,0.0,,0,0,Robin Lehner,0,1.3,0,G,,0,,0,Ottawa Senators,299,59:49
752,21,0,0.0,0,0,0,,0,0,0,0,1,0,0.0,0,0,0,Andre Petersson,0,0.0,0,RW,0,0,,0,Ottawa Senators,5,5:02
753,24,65,1.6,31,44,715,53.7,828,22,70,5,77,28,8.9,32,6,29,Claude Giroux,6,10.6,93,RW,2,0,11.6,242,Philadelphia Flyers,1659,21:33
754,29,30,2.0,23,37,43,31.7,20,21,188,6,82,37,7.6,7,16,136,Scott Hartnell,19,9.6,67,RW,0,0,15.9,232,Philadelphia Flyers,1458,17:47
755,39,35,1.2,23,12,1,0.0,0,11,14,2,73,19,4.8,12,8,30,Jaromir Jagr,5,6.0,54,RW,0,0,11.2,170,Philadelphia Flyers,1193,16:20
756,23,21,1.0,16,34,10,41.2,7,17,140,4,82,28,5.0,5,11,114,Wayne Simmonds,-1,6.0,49,RW,0,0,14.2,197,Philadelphia Flyers,1305,15:55
757,22,31,1.5,20,18,16,30.4,7,18,44,2,78,18,3.9,11,0,32,Jakub Voracek,11,5.5,49,RW,0,0,9.5,190,Philadelphia Flyers,1271,16:17
758,34,33,1.2,20,16,425,48.9,406,12,48,3,70,16,3.9,13,4,69,Daniel Briere,5,5.1,49,C,0,0,9.2,174,Philadelphia Flyers,1215,17:22
759,25,23,1.7,15,58,204,41.0,142,18,82,6,79,24,4.2,7,4,12,Matt Read,13,5.9,47,RW,1,2,15.5,155,Philadelphia Flyers,1348,17:04
760,36,39,3.2,22,129,0,100.0,1,0,68,0,76,4,3.4,17,4,46,Kimmo Timonen,8,6.6,43,D,0,0,3.1,130,Philadelphia Flyers,1614,21:14
761,27,34,3.3,25,164,0,,0,1,55,0,82,4,2.5,9,3,36,Matt Carle,4,5.8,38,D,0,0,3.0,132,Philadelphia Flyers,1888,23:01
762,27,15,1.3,13,58,356,44.4,284,16,150,2,81,19,2.3,1,1,59,Maxime Talbot,5,3.6,34,C,1,2,16.5,115,Philadelphia Flyers,1296,16:00
763,19,14,1.7,13,33,426,47.0,378,11,82,4,77,13,1.4,1,0,14,Sean Couturier,18,3.1,27,C,0,2,11.2,116,Philadelphia Flyers,1089,14:08
764,26,18,2.5,17,88,0,,0,5,144,2,62,7,2.1,1,2,38,Andrej Meszaros,6,4.6,25,D,0,0,6.1,114,Philadelphia Flyers,1281,20:40
765,22,13,0.5,10,18,3,40.0,2,9,37,1,43,11,2.1,3,2,24,James van Riemsdyk,-1,2.6,24,LW,0,0,9.1,121,Philadelphia Flyers,652,15:10
766,26,20,3.6,18,119,1,0.0,0,4,164,0,81,4,1.0,0,0,56,Braydon Coburn,10,4.7,24,D,2,0,3.5,113,Philadelphia Flyers,1786,22:03
767,20,6,0.3,5,26,235,46.1,201,8,136,3,54,12,1.2,1,4,34,Brayden Schenn,-7,1.5,18,C,0,0,12.4,97,Philadelphia Flyers,763,14:07
768,37,11,0.5,4,27,0,,0,0,15,0,13,1,1.1,7,1,10,Chris Pronger,1,1.7,12,D,0,0,4.3,23,Philadelphia Flyers,292,22:29
769,21,4,0.7,3,12,17,51.4,18,5,16,1,24,5,0.8,0,0,2,Eric Wellwood,12,1.6,9,LW,1,0,13.9,36,Philadelphia Flyers,263,10:57
770,21,7,0.4,7,19,3,66.7,6,2,175,0,66,2,-0.2,0,0,232,Zac Rinaldo,-1,0.2,9,C,0,0,3.7,54,Philadelphia Flyers,494,7:29
771,22,3,1.5,3,77,0,,0,4,73,2,45,4,0.4,0,0,52,Marc-Andre Bourdon,4,1.9,7,D,0,0,8.9,45,Philadelphia Flyers,729,16:11
772,24,3,-0.2,3,14,16,42.9,12,3,67,0,37,3,0.2,0,0,35,Harry Zolnierczyk,-11,0.0,6,LW,0,0,6.1,49,Philadelphia Flyers,285,7:42
773,27,6,1.1,6,52,0,,0,0,68,0,22,0,0.2,0,0,10,Nicklas Grossmann,5,1.3,6,D,0,0,0.0,18,Philadelphia Flyers,405,18:25
774,36,6,1.8,6,72,0,,0,0,61,0,46,0,-0.1,0,0,34,Andreas Lilja,9,1.7,6,D,0,0,0.0,35,Philadelphia Flyers,630,13:41
775,23,4,1.8,3,35,0,,0,1,9,0,30,1,0.1,0,0,2,Erik Gustafsson,12,1.9,5,D,1,0,5.6,18,Philadelphia Flyers,504,16:48
776,34,4,0.2,4,19,0,,0,0,35,0,17,0,0.1,0,0,15,Pavel Kubina,-3,0.3,4,D,0,0,0.0,19,Philadelphia Flyers,294,17:19
777,31,2,0.0,,0,0,,0,0,0,0,59,0,0.0,,0,4,Ilya Bryzgalov,0,8.6,2,G,,0,,0,Philadelphia Flyers,3415,57:53
778,24,1,0.1,1,4,4,33.3,2,0,8,0,12,0,-0.2,0,0,2,Andreas Nodl,-1,-0.2,1,RW,0,0,0.0,6,Philadelphia Flyers,124,10:18
779,24,1,0.0,1,2,2,50.0,2,0,37,0,14,0,-0.2,0,0,83,Tom Sestito,-3,-0.2,1,LW,0,0,0.0,4,Philadelphia Flyers,97,6:54
780,35,1,-0.1,1,6,2,0.0,0,0,49,0,30,0,-0.4,0,0,64,Jody Shelley,-6,-0.5,1,LW,0,0,0.0,19,Philadelphia Flyers,170,5:39
781,23,0,0.0,,0,0,,0,0,0,0,29,0,0.0,,0,0,Sergei Bobrovsky,0,3.3,0,G,,0,,0,Philadelphia Flyers,1550,53:27
782,24,0,0.0,0,4,15,50.0,15,0,8,0,5,0,-0.1,0,0,2,Ben Holmstrom,0,-0.1,0,C,0,0,0.0,3,Philadelphia Flyers,34,6:43
783,21,0,0.2,0,2,0,,0,0,6,0,4,0,-0.1,0,0,0,Brandon Manning,1,0.1,0,D,0,0,0.0,6,Philadelphia Flyers,55,13:44
784,22,0,0.1,0,4,0,,0,0,8,0,10,0,-0.1,0,0,8,Kevin Marshall,-1,-0.1,0,D,0,0,0.0,6,Philadelphia Flyers,88,8:46
785,31,0,-0.1,0,5,0,,0,0,1,0,4,0,-0.1,0,0,16,Matt Walker,-2,-0.2,0,D,0,0,0.0,2,Philadelphia Flyers,44,10:58
786,25,59,2.3,37,41,635,47.5,575,38,29,9,75,50,13.4,22,12,70,Evgeni Malkin,18,15.7,109,C,0,0,14.7,339,Pittsburgh Penguins,1577,21:01
787,24,41,1.7,29,15,11,26.7,4,22,108,4,80,40,9.3,12,18,87,James Neal,6,11.0,81,LW,0,0,12.2,329,Pittsburgh Penguins,1531,19:08
788,32,35,2.1,23,28,18,52.6,20,20,180,3,82,26,5.5,12,6,49,Chris Kunitz,16,7.6,61,LW,0,0,11.3,230,Pittsburgh Penguins,1502,18:19
789,32,34,2.1,33,44,64,44.3,51,22,111,8,82,25,5.5,1,0,34,Pascal Dupuis,18,7.6,59,LW,0,3,11.7,214,Pittsburgh Penguins,1388,16:56
790,23,25,1.7,21,23,567,51.0,591,17,101,0,62,25,4.9,2,5,34,Jordan Staal,11,6.6,50,C,2,3,16.8,149,Pittsburgh Penguins,1243,20:03
791,37,31,1.0,15,16,5,44.4,4,12,38,1,79,17,3.9,16,5,20,Steve Sullivan,-3,4.9,48,C,0,0,12.1,140,Pittsburgh Penguins,1213,15:22
792,24,32,3.8,20,86,0,,0,5,83,3,51,10,4.4,11,4,34,Kris Letang,21,8.1,42,D,1,1,7.0,142,Pittsburgh Penguins,1267,24:50
793,33,19,1.4,12,41,15,54.5,18,16,160,4,82,19,2.8,5,1,44,Matt Cooke,5,4.2,38,LW,2,2,12.9,147,Pittsburgh Penguins,1286,15:41
794,24,29,1.0,20,7,226,50.1,227,6,11,3,22,8,3.9,9,2,14,Sidney Crosby,15,5.0,37,C,0,0,10.7,75,Pittsburgh Penguins,406,18:28
795,25,22,1.3,19,10,47,47.2,42,11,70,1,60,11,2.5,3,0,29,Tyler Kennedy,10,3.8,33,C,0,0,5.6,195,Pittsburgh Penguins,862,14:22
796,30,25,3.4,20,117,0,,0,2,24,0,73,2,1.3,4,0,18,Paul Martin,9,4.6,27,D,1,0,2.2,93,Pittsburgh Penguins,1679,23:00
797,25,17,2.9,12,69,0,,0,1,105,0,75,4,1.2,5,3,47,Matt Niskanen,9,4.1,21,D,0,0,3.4,118,Pittsburgh Penguins,1345,17:56
