,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
548,26,12,0.6,11.0,8.0,13.0,18.8,3.0,9,81,53,12,3,1.8,16,Andrei Kostitsyn,-8,2.5,24,LW,1.0,3,0.0,0,12.9,93,Montreal Canadiens,805,15:11,2012
549,29,13,0.6,8.0,9.0,19.0,34.5,10.0,8,7,38,9,2,1.6,10,Mike Cammalleri,-6,2.2,22,C,5.0,1,0.0,0,8.1,111,Montreal Canadiens,677,17:49,2012
550,33,19,1.1,8.0,53.0,0.0,,0.0,2,12,43,3,0,2.0,10,Tomas Kaberle,-6,3.2,22,D,11.0,1,0.0,0,6.1,49,Montreal Canadiens,718,16:41,2012
551,23,14,1.6,10.0,47.0,0.0,,0.0,0,49,60,4,0,1.4,30,Yannick Weber,-7,3.0,18,D,4.0,4,0.0,0,4.5,88,Montreal Canadiens,937,15:37,2012
552,29,7,0.8,7.0,41.0,7.0,41.7,5.0,8,75,48,9,0,0.7,41,Travis Moen,-3,1.5,16,LW,0.0,0,0.0,1,20.0,45,Montreal Canadiens,754,15:43,2012
553,26,13,1.9,7.0,102.0,1.0,50.0,1.0,3,40,59,3,1,0.9,30,Raphael Diaz,-7,2.8,16,D,4.0,0,2.0,0,4.9,61,Montreal Canadiens,1062,18:00,2012
554,27,14,5.5,14.0,250.0,0.0,,0.0,2,131,82,2,1,-0.1,39,Josh Gorges,14,5.4,16,D,0.0,0,0.0,0,3.4,59,Montreal Canadiens,1856,22:38,2012
555,33,7,0.4,6.0,13.0,19.0,42.4,14.0,6,35,31,8,0,0.9,16,Brian Gionta,-7,1.4,15,RW,1.0,2,0.0,0,10.7,75,Montreal Canadiens,602,19:26,2012
556,35,7,0.7,5.0,45.0,13.0,31.6,6.0,3,79,61,5,0,-0.2,18,Mathieu Darche,-4,0.6,12,LW,0.0,0,2.0,2,6.5,77,Montreal Canadiens,740,12:08,2012
557,27,9,1.5,6.0,59.0,0.0,,0.0,2,43,43,2,0,0.6,8,Chris Campoli,-3,2.1,11,D,3.0,0,0.0,0,4.7,43,Montreal Canadiens,740,17:12,2012
558,32,9,0.3,8.0,12.0,168.0,49.5,165.0,0,11,38,2,1,0.0,14,Scott Gomez,-9,0.2,11,C,1.0,2,0.0,0,3.4,59,Montreal Canadiens,537,14:08,2012
559,21,5,0.7,5.0,18.0,36.0,43.8,28.0,5,68,42,5,0,0.4,28,Louis Leblanc,3,1.1,10,C,0.0,0,0.0,0,8.6,58,Montreal Canadiens,470,11:12,2012
560,30,3,0.2,2.0,15.0,4.0,42.9,3.0,4,38,38,5,0,-0.5,27,Rene Bourque,-16,-0.3,8,LW,1.0,0,0.0,1,7.5,67,Montreal Canadiens,703,18:29,2012
561,36,7,1.5,6.0,122.0,0.0,,0.0,1,48,53,1,0,0.0,29,Hal Gill,-7,1.4,8,D,0.0,0,1.0,0,3.0,33,Montreal Canadiens,887,16:44,2012
562,25,4,1.1,3.0,88.0,0.0,,0.0,2,236,67,3,0,-0.2,30,Alexei Emelin,-18,0.9,7,D,0.0,0,1.0,1,4.8,62,Montreal Canadiens,1159,17:18,2012
563,26,3,0.3,3.0,9.0,131.0,52.9,147.0,3,41,51,3,1,-0.2,37,Petteri Nokelainen,-5,0.1,6,C,0.0,0,0.0,0,8.8,34,Montreal Canadiens,438,8:35,2012
564,22,4,0.4,4.0,11.0,4.0,0.0,0.0,1,28,38,1,0,-0.1,8,Aaron Palushaj,1,0.3,5,RW,0.0,0,0.0,0,2.7,37,Montreal Canadiens,288,7:34,2012
565,25,2,0.4,2.0,15.0,3.0,40.0,2.0,2,104,39,2,0,-0.4,27,Mike Blunden,-1,0.0,4,RW,0.0,0,0.0,0,5.9,34,Montreal Canadiens,365,9:22,2012
566,26,2,0.8,2.0,21.0,0.0,,0.0,1,7,17,1,0,0.2,10,Frédéric St. Denis,3,1.0,3,D,0.0,0,0.0,0,9.1,11,Montreal Canadiens,247,14:31,2012
567,29,3,0.0,,0.0,0.0,,0.0,0,0,17,0,0,0.0,2,Peter Budaj,0,3.1,3,G,,0,,0,,0,Montreal Canadiens,1037,61:00,2012
568,33,3,0.2,1.0,7.0,0.0,,0.0,0,7,13,0,0,0.1,4,Andrei Markov,-4,0.3,3,D,2.0,0,0.0,0,0.0,17,Montreal Canadiens,234,18:00,2012
569,37,3,0.6,3.0,25.0,0.0,,0.0,0,12,12,0,0,0.1,2,Jaroslav Spacek,2,0.7,3,D,0.0,0,0.0,0,0.0,5,Montreal Canadiens,186,15:29,2012
570,23,3,0.1,2.0,17.0,30.0,49.2,29.0,0,61,20,0,0,-0.5,61,Ryan White,-7,-0.4,3,RW,0.0,0,1.0,0,0.0,12,Montreal Canadiens,290,14:31,2012
571,23,0,0.3,0.0,3.0,3.0,25.0,1.0,2,11,13,2,0,0.0,10,Blake Geoffrion,2,0.3,2,LW,0.0,0,0.0,0,11.8,17,Montreal Canadiens,159,12:13,2012
572,24,2,0.0,,0.0,0.0,,0.0,0,1,65,0,0,0.0,6,Carey Price,0,12.3,2,G,,0,,0,,0,Montreal Canadiens,3944,60:41,2012
573,27,0,0.2,0.0,3.0,1.0,0.0,0.0,1,32,19,1,0,-0.1,48,Brad Staubitz,2,0.1,1,RW,0.0,0,0.0,0,10.0,10,Montreal Canadiens,125,6:34,2012
574,21,0,0.0,0.0,1.0,15.0,16.7,3.0,0,7,3,0,0,-0.1,0,Gabriel Dumont,-1,-0.1,0,C,0.0,0,0.0,0,0.0,1,Montreal Canadiens,26,8:34,2012
575,24,0,0.1,0.0,5.0,36.0,40.0,24.0,0,9,12,0,0,-0.2,4,Andreas Engqvist,-1,-0.2,0,C,0.0,0,0.0,0,0.0,3,Montreal Canadiens,79,6:36,2012
576,30,39,1.9,26.0,37.0,66.0,47.6,60.0,13,52,71,19,3,4.9,30,Martin Erat,12,6.8,58,LW,13.0,5,0.0,1,17.8,107,Nashville Predators,1312,18:29,2012
577,31,34,1.7,19.0,29.0,597.0,46.2,512.0,14,31,78,19,2,3.9,26,David Legwand,3,5.7,53,C,14.0,5,1.0,0,13.6,140,Nashville Predators,1445,18:31,2012
578,31,27,2.0,17.0,76.0,629.0,48.3,588.0,19,116,72,24,7,4.4,33,Mike Fisher,11,6.4,51,C,9.0,5,1.0,0,15.3,157,Nashville Predators,1389,19:18,2012
579,26,30,6.2,18.0,140.0,0.0,,0.0,7,177,78,19,1,5.2,46,Shea Weber,21,11.4,49,D,12.0,10,0.0,2,8.3,230,Nashville Predators,2041,26:10,2012
580,27,39,5.8,16.0,116.0,1.0,0.0,0.0,3,46,79,7,1,3.5,30,Ryan Suter,15,9.2,46,D,22.0,3,1.0,1,5.2,134,Nashville Predators,2094,26:30,2012
581,25,16,1.7,14.0,28.0,3.0,66.7,6.0,19,62,76,27,3,4.5,28,Patric Hornqvist,9,6.2,43,RW,2.0,8,0.0,0,11.7,230,Nashville Predators,1165,15:20,2012
582,24,26,1.7,18.0,27.0,6.0,0.0,0.0,15,44,75,17,3,3.2,34,Sergei Kostitsyn,8,4.9,43,LW,8.0,1,0.0,1,17.5,97,Nashville Predators,1235,16:28,2012
583,22,22,0.7,15.0,17.0,220.0,44.0,173.0,8,44,72,14,1,2.7,30,Craig Smith,-9,3.4,36,C,7.0,6,0.0,0,8.1,172,Nashville Predators,1022,14:11,2012
584,22,20,1.4,13.0,21.0,38.0,50.6,39.0,10,43,68,15,5,2.5,21,Colin Wilson,5,3.9,35,C,7.0,5,0.0,0,13.2,114,Nashville Predators,1097,16:08,2012
585,28,24,0.9,23.0,17.0,8.0,33.3,4.0,5,151,77,6,1,1.1,92,Jordin Tootoo,-5,2.0,30,RW,1.0,1,0.0,0,4.4,136,Nashville Predators,1013,13:09,2012
586,23,13,1.3,13.0,33.0,19.0,36.7,11.0,15,41,73,15,2,2.5,27,Matt Halischuk,9,3.8,28,RW,0.0,0,0.0,0,15.6,96,Nashville Predators,822,11:15,2012
587,23,12,1.0,11.0,38.0,446.0,50.1,448.0,10,43,77,10,3,0.1,18,Nick Spaling,-7,1.1,22,C,0.0,0,1.0,0,9.3,107,Nashville Predators,1210,15:43,2012
588,27,17,2.1,15.0,151.0,0.0,,0.0,4,84,66,4,2,1.2,4,Kevin Klein,-8,3.4,21,D,1.0,0,1.0,0,4.4,91,Nashville Predators,1316,19:56,2012
589,21,12,0.5,12.0,19.0,1.0,0.0,0.0,7,66,43,7,1,1.3,6,Gabriel Bourque,-2,1.9,19,LW,0.0,0,0.0,0,11.9,59,Nashville Predators,550,12:47,2012
590,21,11,2.1,8.0,98.0,0.0,,0.0,4,33,52,5,0,1.2,14,Roman Josi,1,3.4,16,D,3.0,1,0.0,0,7.8,64,Nashville Predators,956,18:23,2012
591,26,8,0.6,8.0,1.0,1.0,0.0,0.0,2,31,19,4,2,1.0,10,Andrei Kostitsyn,7,1.6,12,LW,0.0,2,0.0,0,13.8,29,Nashville Predators,284,14:56,2012
592,36,7,2.1,7.0,65.0,0.0,,0.0,4,103,66,4,2,0.3,33,Francis Bouillon,-4,2.4,11,D,0.0,0,0.0,0,10.5,38,Nashville Predators,1158,17:33,2012
593,21,8,1.4,6.0,37.0,0.0,,0.0,1,30,32,3,2,1.0,4,Ryan Ellis,5,2.5,11,D,2.0,2,0.0,0,8.8,34,Nashville Predators,474,14:50,2012
594,23,4,0.1,4.0,71.0,0.0,,0.0,3,17,33,3,1,0.4,6,Jonathon Blum,-14,0.5,7,D,0.0,0,0.0,0,12.0,25,Nashville Predators,592,17:56,2012
595,25,4,0.3,3.0,5.0,0.0,,0.0,3,5,9,3,0,0.6,4,Alexander Radulov,3,0.9,7,RW,1.0,0,0.0,0,14.3,21,Nashville Predators,174,19:21,2012
596,26,4,0.3,4.0,9.0,3.0,40.0,2.0,3,37,25,3,0,0.3,20,Brandon Yip,0,0.6,7,RW,0.0,0,0.0,0,10.3,29,Nashville Predators,275,10:59,2012
597,26,4,2.2,4.0,65.0,0.0,,0.0,2,42,55,2,0,0.0,20,Jack Hillen,6,2.2,6,D,0.0,0,0.0,0,3.9,51,Nashville Predators,773,14:04,2012
598,32,4,0.4,3.0,36.0,228.0,55.6,285.0,1,98,53,1,0,-1.1,30,Jerred Smithson,-6,-0.7,5,C,0.0,0,1.0,0,4.0,25,Nashville Predators,632,11:56,2012
599,36,5,1.2,4.0,39.0,0.0,,0.0,0,27,23,0,0,0.1,8,Hal Gill,4,1.3,5,D,0.0,0,1.0,0,0.0,16,Nashville Predators,415,18:03,2012
600,29,5,0.0,,0.0,0.0,,0.0,0,0,73,0,0,0.0,0,Pekka Rinne,0,15.5,5,G,,0,,0,,0,Nashville Predators,4169,57:06,2012
601,29,4,0.2,4.0,7.0,115.0,58.8,164.0,0,16,14,0,0,-0.1,6,Paul Gaustad,0,0.1,4,C,0.0,0,0.0,0,0.0,13,Nashville Predators,189,13:31,2012
602,23,3,0.2,3.0,10.0,74.0,47.5,67.0,0,29,22,0,0,-0.3,17,Blake Geoffrion,-2,-0.2,3,LW,0.0,0,0.0,0,0.0,12,Nashville Predators,228,10:21,2012
603,24,1,0.0,1.0,5.0,0.0,,0.0,1,0,11,1,1,0.1,2,Niclas Bergfors,-2,0.1,2,RW,0.0,0,0.0,0,9.1,11,Nashville Predators,89,8:04,2012
604,30,2,0.1,2.0,3.0,0.0,,0.0,0,29,30,0,0,-0.2,61,Brian McGrattan,-1,-0.1,2,RW,0.0,0,0.0,0,0.0,10,Nashville Predators,160,5:19,2012
605,23,1,0.0,,0.0,0.0,,0.0,0,0,16,0,0,0.0,0,Anders Lindback,0,2.1,1,G,,0,,0,,0,Nashville Predators,792,49:32,2012
606,25,1,0.0,1.0,0.0,24.0,45.5,20.0,0,1,5,0,0,-0.1,2,Cal O'Reilly,-2,-0.1,1,C,0.0,0,0.0,0,0.0,1,Nashville Predators,70,14:06,2012
607,21,0,0.0,0.0,3.0,0.0,,0.0,0,0,2,0,0,0.0,0,Mattias Ekholm,-1,-0.1,0,D,0.0,0,0.0,0,0.0,1,Nashville Predators,25,12:25,2012
608,24,0,0.1,0.0,7.0,0.0,,0.0,0,7,9,0,0,-0.1,8,Teemu Laakso,-1,0.0,0,D,0.0,0,0.0,0,0.0,4,Nashville Predators,104,11:35,2012
609,25,0,0.0,0.0,2.0,12.0,55.6,15.0,0,1,4,0,0,-0.1,0,Chris Mueller,-1,-0.1,0,C,0.0,0,0.0,0,0.0,4,Nashville Predators,37,9:09,2012
610,26,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,7,Zack Stortini,0,0.0,0,RW,0.0,0,0.0,0,0.0,1,Nashville Predators,5,4:53,2012
611,24,0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,0,0.0,0,Ryan Thang,0,0.0,0,LW,0.0,0,0.0,0,,0,Nashville Predators,9,8:32,2012
612,27,0,0.0,0.0,1.0,1.0,0.0,0.0,0,7,5,0,0,-0.1,0,Kyle Wilson,-1,-0.1,0,C,0.0,0,0.0,0,0.0,2,Nashville Predators,41,8:09,2012
613,28,46,2.3,25.0,18.0,24.0,35.1,13.0,24,27,77,37,5,8.2,33,Ilya Kovalchuk,-9,10.5,83,LW,19.0,10,2.0,3,11.9,310,New Jersey Devils,1882,24:26,2012
614,35,52,1.9,29.0,26.0,765.0,44.1,604.0,16,61,81,26,3,7.2,16,Patrik Elias,-8,9.1,78,LW,21.0,8,2.0,2,15.9,164,New Jersey Devils,1608,19:51,2012
615,27,38,2.3,27.0,39.0,33.0,47.6,30.0,21,65,82,31,3,6.3,32,Zach Parise,-5,8.6,69,C,7.0,7,4.0,3,10.6,293,New Jersey Devils,1762,21:29,2012
616,21,35,2.3,24.0,57.0,525.0,48.8,501.0,12,83,74,16,3,3.7,7,Adam Henrique,8,6.0,51,C,8.0,0,3.0,4,12.3,130,New Jersey Devils,1344,18:10,2012
617,27,16,1.5,8.0,19.0,141.0,42.0,102.0,22,169,80,30,7,4.8,138,David Clarkson,-8,6.4,46,RW,8.0,8,0.0,0,13.2,228,New Jersey Devils,1309,16:22,2012
618,35,23,2.0,21.0,16.0,8.0,55.6,10.0,17,19,82,21,6,3.6,40,Petr Sykora,4,5.6,44,RW,2.0,4,0.0,0,12.4,170,New Jersey Devils,1304,15:54,2012
619,33,27,2.5,23.0,41.0,250.0,43.3,191.0,10,102,82,17,2,2.5,34,Dainius Zubrus,7,5.0,44,RW,2.0,4,2.0,3,15.6,109,New Jersey Devils,1532,18:41,2012
620,31,11,1.1,11.0,11.0,3.0,25.0,1.0,7,49,33,7,2,1.5,8,Alexei Ponikarovsky,9,2.5,18,LW,0.0,0,0.0,0,12.1,58,New Jersey Devils,481,14:34,2012
621,19,16,2.8,11.0,67.0,0.0,,0.0,2,94,65,2,0,0.7,20,Adam Larsson,-7,3.4,18,D,4.0,0,1.0,0,2.9,68,New Jersey Devils,1340,20:37,2012
622,24,13,3.8,10.0,88.0,0.0,,0.0,4,84,82,4,1,0.4,26,Mark Fayne,-4,4.2,17,D,2.0,0,1.0,0,4.3,94,New Jersey Devils,1656,20:11,2012
623,29,15,3.0,14.0,96.0,0.0,,0.0,1,35,56,1,0,0.6,16,Andy Greene,3,3.6,16,D,1.0,0,0.0,0,1.9,53,New Jersey Devils,1092,19:30,2012
624,30,9,0.4,1.0,16.0,0.0,,0.0,1,19,28,3,0,1.1,23,Kurtis Foster,-9,1.6,12,D,8.0,2,0.0,0,5.6,54,New Jersey Devils,480,17:09,2012
625,29,9,3.5,8.0,125.0,0.0,,0.0,2,177,72,2,1,-0.1,34,Anton Volchenkov,3,3.4,11,D,0.0,0,1.0,0,3.2,63,New Jersey Devils,1294,17:59,2012
626,20,7,1.1,7.0,13.0,173.0,51.1,181.0,2,16,41,2,0,-0.2,6,Jacob Josefson,10,1.0,9,C,0.0,0,0.0,0,5.4,37,New Jersey Devils,496,12:06,2012
627,35,9,5.7,8.0,107.0,0.0,,0.0,0,106,82,0,0,-1.0,66,Bryce Salvador,18,4.8,9,D,0.0,0,1.0,0,0.0,52,New Jersey Devils,1657,20:13,2012
628,28,4,0.5,4.0,25.0,196.0,50.1,197.0,4,102,65,4,0,-0.6,84,Ryan Carter,-12,-0.1,8,C,0.0,0,0.0,0,8.5,47,New Jersey Devils,680,10:28,2012
629,34,6,1.2,3.0,20.0,0.0,,0.0,0,28,22,2,1,0.5,10,Marek Zidlicky,0,1.8,8,D,3.0,2,0.0,0,10.0,20,New Jersey Devils,497,22:34,2012
630,22,3,0.1,3.0,5.0,8.0,20.0,2.0,4,27,29,4,0,0.4,12,Nick Palmieri,-7,0.5,7,RW,0.0,0,0.0,0,9.5,42,New Jersey Devils,309,10:38,2012
631,25,6,1.8,5.0,36.0,0.0,,0.0,1,18,30,1,0,0.3,4,Matt Taormina,6,2.1,7,D,1.0,0,0.0,0,3.0,33,New Jersey Devils,496,16:32,2012
632,26,4,0.2,4.0,3.0,86.0,57.8,118.0,1,11,15,2,1,0.2,4,Travis Zajac,-3,0.4,6,C,0.0,1,0.0,0,8.0,25,New Jersey Devils,261,17:22,2012
633,26,5,0.8,5.0,13.0,12.0,20.0,3.0,1,61,32,1,0,-0.3,16,Steve Bernier,6,0.5,6,RW,0.0,0,0.0,0,4.3,23,New Jersey Devils,383,11:58,2012
634,21,5,0.0,5.0,1.0,2.0,33.3,1.0,1,25,43,1,0,-0.5,16,Mattias Tedenby,-15,-0.5,6,LW,0.0,0,0.0,0,2.2,46,New Jersey Devils,462,10:45,2012
635,33,6,1.1,5.0,41.0,0.0,,0.0,0,32,39,0,0,-0.3,16,Henrik Tallinder,-11,0.8,6,D,1.0,0,0.0,0,0.0,43,New Jersey Devils,831,21:19,2012
636,39,4,0.0,,0.0,0.0,,0.0,0,1,59,0,0,0.0,2,Martin Brodeur,0,7.9,4,G,,0,,0,,0,New Jersey Devils,3392,57:30,2012
637,28,2,0.4,1.0,11.0,0.0,,0.0,0,3,11,0,0,0.0,0,Peter Harrold,0,0.4,2,D,1.0,0,0.0,0,0.0,11,New Jersey Devils,161,14:36,2012
638,28,0,0.1,0.0,1.0,3.0,62.5,5.0,1,1,1,1,1,0.2,0,Stephen Gionta,1,0.3,1,RW,0.0,0,0.0,0,50.0,2,New Jersey Devils,11,10:37,2012
639,21,0,0.3,0.0,2.0,0.0,,0.0,1,5,5,1,0,0.1,9,Alexander Urbom,1,0.4,1,D,0.0,0,0.0,0,33.3,3,New Jersey Devils,68,13:36,2012
640,27,1,0.0,1.0,3.0,3.0,40.0,2.0,0,74,48,0,0,-0.5,75,Cam Janssen,-8,-0.6,1,RW,0.0,0,0.0,0,0.0,17,New Jersey Devils,225,4:41,2012
641,28,1,-0.2,1.0,3.0,49.0,61.1,77.0,0,36,27,0,0,-0.4,32,Brad Mills,-10,-0.6,1,C,0.0,0,0.0,0,0.0,18,New Jersey Devils,194,7:11,2012
642,35,0,0.0,0.0,10.0,2.0,33.3,1.0,0,89,51,0,0,-1.0,115,Eric Boulton,-12,-1.0,0,LW,0.0,0,0.0,0,0.0,25,New Jersey Devils,336,6:35,2012
643,25,0,0.0,0.0,3.0,0.0,,0.0,0,6,4,0,0,-0.1,14,Mark Fraser,-2,-0.1,0,D,0.0,0,0.0,0,,0,New Jersey Devils,57,14:20,2012
644,38,0,0.0,,0.0,0.0,,0.0,0,0,27,0,0,0.0,2,Johan Hedberg,0,4.7,0,G,,0,,0,,0,New Jersey Devils,1591,58:56,2012
645,27,0,0.1,0.0,6.0,7.0,30.0,3.0,0,11,7,0,0,-0.1,7,Rod Pelley,0,-0.1,0,C,0.0,0,0.0,0,0.0,3,New Jersey Devils,43,6:12,2012
646,27,0,0.0,0.0,5.0,44.0,41.3,31.0,0,28,18,0,0,-0.4,7,Tim Sestito,-5,-0.4,0,LW,0.0,0,0.0,0,0.0,6,New Jersey Devils,149,8:15,2012
647,30,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,0,Stephane Veilleux,0,0.0,0,LW,0.0,0,0.0,0,,0,New Jersey Devils,5,4:34,2012
648,25,0,0.0,0.0,1.0,22.0,50.0,22.0,0,11,7,0,0,-0.2,0,Steven Zalewski,-2,-0.2,0,C,0.0,0,0.0,0,0.0,6,New Jersey Devils,74,10:34,2012
649,24,0,-0.1,0.0,0.0,0.0,,0.0,0,1,4,0,0,-0.1,0,Vladimir Zharkov,-2,-0.1,0,RW,0.0,0,0.0,0,,0,New Jersey Devils,20,4:53,2012
650,21,50,1.9,32.0,23.0,772.0,51.3,813.0,24,27,82,31,8,7.7,26,John Tavares,-6,9.6,81,C,18.0,7,0.0,0,10.8,286,New York Islanders,1687,20:34,2012
651,28,33,2.1,23.0,40.0,2.0,50.0,2.0,22,33,82,36,5,7.2,6,Matt Moulson,1,9.3,69,LW,10.0,14,0.0,0,16.4,219,New York Islanders,1583,19:18,2012
652,28,49,1.6,36.0,23.0,16.0,38.5,10.0,12,99,80,18,2,5.2,89,P.A. Parenteau,-8,6.8,67,LW,13.0,6,0.0,0,10.8,167,New York Islanders,1492,18:39,2012
653,27,30,1.7,20.0,66.0,633.0,45.2,523.0,12,29,82,17,1,3.0,6,Frans Nielsen,-3,4.8,47,C,10.0,5,0.0,0,12.8,133,New York Islanders,1431,17:27,2012
654,34,40,2.5,20.0,115.0,1.0,0.0,0.0,4,110,82,7,1,3.7,46,Mark Streit,-27,6.3,47,D,20.0,3,0.0,0,4.7,149,New York Islanders,1917,23:23,2012
655,23,21,1.1,18.0,33.0,74.0,47.9,68.0,21,51,79,24,2,3.8,46,Kyle Okposo,-15,5.0,45,RW,3.0,3,0.0,0,15.8,152,New York Islanders,1348,17:04,2012
656,24,12,0.8,11.0,30.0,2.0,60.0,3.0,18,16,78,20,3,2.3,12,Michael Grabner,-18,3.1,32,RW,1.0,1,0.0,1,11.5,174,New York Islanders,1212,15:33,2012
657,22,19,1.2,16.0,35.0,413.0,43.9,323.0,9,64,80,13,1,1.5,32,Josh Bailey,-10,2.7,32,C,3.0,1,0.0,3,12.5,104,New York Islanders,1218,15:13,2012
658,21,22,4.7,17.0,157.0,0.0,,0.0,1,170,73,2,0,1.0,73,Travis Hamonic,6,5.6,24,D,5.0,1,0.0,0,1.6,124,New York Islanders,1637,22:26,2012
659,25,14,4.0,13.0,185.0,0.0,,0.0,4,48,75,5,0,0.6,26,Andrew MacDonald,-5,4.6,19,D,1.0,1,0.0,0,7.0,71,New York Islanders,1753,23:22,2012
660,22,7,0.5,5.0,41.0,13.0,43.5,10.0,7,374,80,7,1,-0.4,121,Matt Martin,-17,0.1,14,LW,0.0,0,2.0,0,5.4,130,New York Islanders,973,12:09,2012
661,28,8,0.2,7.0,116.0,0.0,,0.0,1,173,65,3,0,0.1,30,Milan Jurcina,-34,0.3,11,D,1.0,2,0.0,0,2.4,127,New York Islanders,1221,18:47,2012
662,38,5,0.4,4.0,14.0,15.0,42.3,11.0,4,56,49,4,1,-0.5,6,Brian Rolston,-12,-0.1,9,C,1.0,0,0.0,0,3.6,112,New York Islanders,694,14:10,2012
663,22,4,0.3,4.0,8.0,4.0,60.0,6.0,3,32,29,4,1,0.4,6,David Ullstrom,-2,0.8,8,LW,0.0,1,0.0,0,10.0,40,New York Islanders,318,10:59,2012
664,38,8,1.2,8.0,140.0,0.0,100.0,1.0,0,55,65,0,0,-0.4,53,Steve Staios,-19,0.8,8,D,0.0,0,0.0,0,0.0,67,New York Islanders,1110,17:05,2012
665,27,6,1.2,6.0,25.0,0.0,,0.0,1,22,28,1,0,0.3,11,Dylan Reese,0,1.5,7,D,0.0,0,0.0,0,3.8,26,New York Islanders,478,17:05,2012
666,34,5,-0.1,5.0,31.0,269.0,53.0,303.0,1,43,61,1,0,-1.2,34,Marty Reasoner,-25,-1.4,6,C,0.0,0,0.0,0,1.4,69,New York Islanders,708,11:37,2012
667,34,3,1.1,3.0,114.0,0.0,,0.0,1,53,62,1,1,-0.6,10,Mark Eaton,-17,0.4,4,D,0.0,0,0.0,0,2.3,44,New York Islanders,995,16:03,2012
668,20,4,0.3,4.0,9.0,68.0,40.9,47.0,0,26,15,0,0,0.0,6,Casey Cizikas,1,0.2,4,C,0.0,0,0.0,0,0.0,12,New York Islanders,159,10:36,2012
669,37,2,0.3,1.0,69.0,75.0,44.9,61.0,1,48,62,1,0,-1.5,8,Jay Pandolfo,-14,-1.2,3,LW,0.0,0,1.0,0,2.3,44,New York Islanders,677,10:55,2012
670,30,2,0.0,,0.0,0.0,,0.0,0,0,8,0,0,0.0,0,Rick DiPietro,0,0.3,2,G,,0,,0,,0,New York Islanders,354,44:13,2012
671,33,2,0.2,2.0,42.0,0.0,,0.0,0,27,29,0,0,-0.3,15,Mike Mottau,-10,-0.1,2,D,0.0,0,0.0,0,0.0,19,New York Islanders,411,14:11,2012
672,19,0,-0.5,0.0,14.0,2.0,0.0,0.0,1,129,55,1,0,-1.4,12,Nino Niederreiter,-29,-1.9,1,RW,0.0,0,0.0,0,1.4,74,New York Islanders,556,10:07,2012
673,21,1,0.0,,0.0,0.0,,0.0,0,0,6,0,0,0.0,0,Kevin Poulin,0,0.9,1,G,,0,,0,,0,New York Islanders,296,49:23,2012
674,27,1,0.1,1.0,6.0,5.0,44.4,4.0,0,77,31,0,0,-0.7,6,Tim Wallace,-7,-0.6,1,RW,0.0,0,0.0,0,0.0,16,New York Islanders,269,8:40,2012
675,25,0,-0.2,0.0,4.0,6.0,25.0,2.0,0,36,16,0,0,-0.6,6,Blake Comeau,-11,-0.8,0,RW,0.0,0,0.0,0,0.0,20,New York Islanders,209,13:04,2012
676,20,0,0.1,0.0,0.0,0.0,,0.0,0,2,1,0,0,0.0,0,Calvin de Haan,1,0.1,0,D,0.0,0,0.0,0,0.0,2,New York Islanders,13,13:01,2012
677,21,0,-0.1,0.0,4.0,0.0,,0.0,0,3,3,0,0,-0.1,0,Matt Donovan,-3,-0.2,0,D,0.0,0,0.0,0,0.0,6,New York Islanders,56,18:34,2012
678,33,0,0.0,0.0,0.0,0.0,,0.0,0,2,3,0,0,0.0,0,Trevor Gillies,-1,-0.1,0,LW,0.0,0,0.0,0,0.0,1,New York Islanders,9,2:52,2012
679,25,0,0.1,0.0,2.0,1.0,50.0,1.0,0,31,14,0,0,-0.3,57,Micheal Haley,-1,-0.2,0,C,0.0,0,0.0,0,0.0,13,New York Islanders,111,7:57,2012
680,26,0,0.0,,0.0,0.0,,0.0,0,0,31,0,0,0.0,2,Al Montoya,0,3.0,0,G,,0,,0,,0,New York Islanders,1720,55:28,2012
681,36,0,0.0,,0.0,0.0,,0.0,0,0,42,0,0,0.0,6,Evgeni Nabokov,0,7.2,0,G,,0,,0,,0,New York Islanders,2378,56:37,2012
682,21,0,0.4,0.0,17.0,0.0,,0.0,0,2,9,0,0,-0.2,2,Aaron Ness,0,0.2,0,D,0.0,0,0.0,0,0.0,6,New York Islanders,152,16:56,2012
683,21,0,0.0,,0.0,0.0,,0.0,0,0,4,0,0,0.0,0,Anders Nilsson,0,0.6,0,G,,0,,0,,0,New York Islanders,218,54:27,2012
684,23,0,0.1,0.0,1.0,0.0,,0.0,0,1,5,0,0,-0.2,2,Rhett Rakhshani,0,-0.1,0,RW,0.0,0,0.0,0,0.0,3,New York Islanders,61,12:09,2012
685,23,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,0,Ty Wishart,0,0.0,0,D,0.0,0,0.0,0,,0,New York Islanders,17,17:16,2012
686,29,35,2.6,24.0,40.0,2.0,0.0,0.0,31,63,82,41,7,8.6,34,Marian Gaborik,15,11.2,76,RW,11.0,10,0.0,0,14.9,276,New York Rangers,1600,19:31,2012
