,age,assists,dps,es_assists,es_blocks,es_faceoff_losses,es_faceoff_pct,es_faceoff_wins,es_goals,es_hits,games_played,goals,gw_goals,ops,penalty_minutes,player,plus_minus,point_shares,points,position,pp_assists,pp_goals,sh_assists,sh_goals,shot_pct,shots,team,toi,toi_avg,year
547,29,25,1.4,14.0,13.0,6.0,33.3,3.0,11,47,50,16,3,3.8,34,Alex Tanguay,13,5.2,41,LW,11.0,5,0.0,0,21.1,76,Montreal Canadiens,805,16:05,2009
548,26,19,1.1,13.0,38.0,667.0,50.6,684.0,11,53,80,20,2,2.4,54,Tomas Plekanec,-9,3.5,39,C,6.0,6,0.0,3,9.9,202,Montreal Canadiens,1380,17:15,2009
549,38,21,1.1,11.0,24.0,393.0,48.8,375.0,9,17,50,18,3,3.7,36,Robert Lang,6,4.8,39,C,9.0,8,1.0,1,17.8,101,Montreal Canadiens,844,16:53,2009
550,34,27,4.0,21.0,195.0,0.0,,0.0,6,104,81,6,0,2.1,62,Roman Hamrlik,4,6.0,33,D,3.0,0,3.0,0,4.2,143,Montreal Canadiens,1775,21:55,2009
551,23,13,1.6,13.0,52.0,462.0,53.2,525.0,12,130,79,15,2,1.2,76,Maxim Lapierre,9,2.9,28,C,0.0,1,0.0,2,9.1,165,Montreal Canadiens,1169,14:48,2009
552,21,12,1.0,9.0,12.0,1.0,50.0,1.0,13,140,56,14,2,2.1,45,Guillaume Latendresse,4,3.1,26,RW,3.0,1,0.0,0,12.0,117,Montreal Canadiens,762,13:37,2009
553,25,11,1.0,9.0,39.0,28.0,50.9,29.0,8,79,57,12,1,1.0,22,Chris Higgins,-1,2.0,23,LW,2.0,2,0.0,2,7.9,151,Montreal Canadiens,969,17:00,2009
554,21,15,0.7,10.0,21.0,6.0,33.3,3.0,3,49,56,8,1,1.0,64,Sergei Kostitsyn,-3,1.8,23,LW,5.0,5,0.0,0,10.8,74,Montreal Canadiens,792,14:08,2009
555,24,19,4.3,15.0,161.0,1.0,0.0,0.0,2,94,81,4,0,1.0,37,Josh Gorges,12,5.3,23,D,3.0,2,1.0,0,6.3,63,Montreal Canadiens,1630,20:08,2009
556,30,14,1.1,13.0,42.0,11.0,31.3,5.0,7,167,78,8,0,0.0,106,Tom Kostopoulos,-1,1.2,22,RW,0.0,0,1.0,1,6.6,121,Montreal Canadiens,1103,14:09,2009
557,22,9,0.1,7.0,26.0,6.0,33.3,3.0,9,48,53,12,1,1.5,16,Matt D'Agostini,-17,1.6,21,RW,2.0,3,0.0,0,10.3,116,Montreal Canadiens,711,13:25,2009
558,38,13,1.8,10.0,69.0,0.0,,0.0,1,45,62,5,1,1.3,19,Patrice Brisebois,-3,3.1,18,D,3.0,4,0.0,0,7.4,68,Montreal Canadiens,986,15:54,2009
559,39,12,0.8,4.0,42.0,0.0,,0.0,0,14,23,5,2,1.8,14,Mathieu Schneider,-2,2.6,17,D,8.0,5,0.0,0,10.9,46,Montreal Canadiens,482,20:57,2009
560,32,8,0.8,6.0,29.0,3.0,40.0,2.0,4,42,41,4,0,0.3,17,Mathieu Dandenault,7,1.1,12,RW,1.0,0,1.0,0,8.7,46,Montreal Canadiens,482,11:45,2009
561,20,8,0.3,6.0,19.0,1.0,50.0,1.0,2,44,34,3,0,0.3,27,Max Pacioretty,-3,0.6,11,LW,2.0,1,0.0,0,5.3,57,Montreal Canadiens,429,12:37,2009
562,27,9,2.8,7.0,207.0,0.0,,0.0,2,191,66,2,0,-0.2,121,Mike Komisarek,0,2.6,11,D,0.0,0,2.0,0,3.6,56,Montreal Canadiens,1361,20:37,2009
563,30,4,0.3,4.0,26.0,36.0,53.8,42.0,6,119,42,6,1,0.4,27,Steve Begin,-5,0.7,10,LW,0.0,0,0.0,0,9.2,65,Montreal Canadiens,456,10:51,2009
564,33,4,1.3,3.0,55.0,0.0,,0.0,5,122,54,5,1,0.4,53,Francis Bouillon,-7,1.7,9,D,0.0,0,1.0,0,9.8,51,Montreal Canadiens,891,16:30,2009
565,24,5,0.6,5.0,41.0,0.0,,0.0,0,77,37,0,0,-0.1,58,Ryan O'Byrne,-7,0.5,5,D,0.0,0,0.0,0,0.0,14,Montreal Canadiens,559,15:06,2009
566,34,1,0.1,1.0,11.0,115.0,46.5,100.0,2,12,21,2,0,-0.2,13,Glen Metropolit,-4,-0.1,3,C,0.0,0,0.0,0,10.5,19,Montreal Canadiens,244,11:37,2009
567,22,3,-0.1,3.0,3.0,60.0,43.9,47.0,0,8,13,0,0,-0.1,5,Kyle Chipchura,-6,-0.2,3,C,0.0,0,0.0,0,0.0,5,Montreal Canadiens,134,10:18,2009
568,32,2,0.0,2.0,5.0,1.0,0.0,0.0,0,42,33,0,0,-0.5,61,Georges Laraque,-6,-0.5,2,RW,0.0,0,0.0,0,0.0,15,Montreal Canadiens,252,7:39,2009
569,21,1,0.0,,0.0,0.0,,0.0,0,0,52,0,0,0.0,4,Carey Price,0,8.5,1,G,,0,,0,,0,Montreal Canadiens,3035,58:22,2009
570,22,1,0.0,1.0,5.0,0.0,100.0,1.0,0,38,20,0,0,-0.4,32,Greg Stewart,-4,-0.4,1,LW,0.0,0,0.0,0,0.0,16,Montreal Canadiens,172,8:37,2009
571,20,1,0.0,0.0,1.0,0.0,,0.0,0,4,3,0,0,0.1,2,Yannick Weber,-1,0.1,1,D,1.0,0,0.0,0,0.0,6,Montreal Canadiens,45,15:06,2009
572,31,0,0.0,,,,,,0,0,1,0,0,0.0,0,Marc Denis,0,0.0,0,G,,0,,0,,0,Montreal Canadiens,20,20:00,2009
573,23,0,0.0,,0.0,0.0,,0.0,0,0,34,0,0,0.0,0,Jaroslav Halak,0,7.2,0,G,,0,,0,,0,Montreal Canadiens,1931,56:47,2009
574,29,0,-0.1,0.0,1.0,0.0,,0.0,0,2,2,0,0,0.0,10,Alex Henry,-2,-0.1,0,D,0.0,0,0.0,0,,0,Montreal Canadiens,13,6:34,2009
575,28,0,0.0,0.0,3.0,0.0,,0.0,0,0,2,0,0,0.0,2,Doug Janik,-1,-0.1,0,D,0.0,0,0.0,0,,0,Montreal Canadiens,28,13:54,2009
576,20,0,0.0,0.0,1.0,33.0,37.7,20.0,0,2,7,0,0,-0.2,2,Ben Maxwell,-1,-0.2,0,C,0.0,0,0.0,0,0.0,2,Montreal Canadiens,69,9:55,2009
577,30,49,1.9,32.0,13.0,3.0,50.0,3.0,11,33,82,16,4,4.3,20,J.P. Dumont,1,6.2,65,RW,17.0,5,0.0,0,9.1,176,Nashville Predators,1435,17:30,2009
578,34,24,1.7,16.0,18.0,512.0,50.6,525.0,24,34,65,33,5,5.8,49,Jason Arnott,2,7.5,57,C,8.0,9,0.0,0,16.8,196,Nashville Predators,1229,18:55,2009
579,23,30,4.9,20.0,95.0,0.0,,0.0,12,192,81,23,4,5.6,80,Shea Weber,1,10.5,53,D,9.0,10,1.0,1,9.2,251,Nashville Predators,1942,23:58,2009
580,27,33,1.4,18.0,17.0,27.0,28.9,11.0,14,36,71,17,3,3.2,48,Martin Erat,-7,4.6,50,RW,13.0,3,2.0,0,11.4,149,Nashville Predators,1318,18:34,2009
581,24,38,3.7,23.0,93.0,0.0,,0.0,4,87,82,7,3,3.0,73,Ryan Suter,-16,6.7,45,D,15.0,3,0.0,0,4.9,143,Nashville Predators,1989,24:16,2009
582,28,22,1.7,15.0,23.0,514.0,49.8,509.0,16,25,73,20,1,2.3,32,David Legwand,-3,4.1,42,C,6.0,1,1.0,3,11.4,175,Nashville Predators,1419,19:27,2009
583,28,18,1.7,16.0,69.0,26.0,43.5,20.0,12,65,79,17,2,1.8,29,Joel Ward,1,3.4,35,RW,1.0,3,1.0,2,12.8,133,Nashville Predators,1265,16:01,2009
584,34,21,1.1,14.0,6.0,4.0,0.0,0.0,8,15,41,11,2,2.3,30,Steve Sullivan,2,3.3,32,LW,7.0,3,0.0,0,13.3,83,Nashville Predators,758,18:29,2009
585,26,23,4.4,17.0,113.0,0.0,,0.0,1,133,82,3,1,0.8,67,Dan Hamhuis,-4,5.1,26,D,5.0,1,1.0,1,2.2,135,Nashville Predators,1873,22:50,2009
586,33,16,0.8,12.0,28.0,301.0,59.9,450.0,3,58,66,9,2,0.6,34,Radek Bonk,-12,1.4,25,C,3.0,6,1.0,0,8.8,102,Nashville Predators,1019,15:27,2009
587,28,6,0.9,5.0,31.0,281.0,54.1,331.0,8,83,78,11,2,-0.2,24,Vernon Fiddler,-13,0.7,17,LW,0.0,1,1.0,2,9.6,114,Nashville Predators,1089,13:58,2009
588,24,10,0.7,6.0,16.0,9.0,10.0,1.0,5,63,46,7,1,1.0,22,Ryan Jones,1,1.7,17,LW,4.0,2,0.0,0,11.1,63,Nashville Predators,526,11:26,2009
589,25,12,0.5,11.0,14.0,7.0,56.3,9.0,4,129,72,4,1,-0.4,124,Jordin Tootoo,-15,0.1,16,RW,1.0,0,0.0,0,2.9,138,Nashville Predators,870,12:05,2009
590,29,9,1.2,9.0,50.0,342.0,52.6,380.0,4,140,82,4,0,-1.5,49,Jerred Smithson,-6,-0.3,13,RW,0.0,0,0.0,0,5.4,74,Nashville Predators,1135,13:51,2009
591,24,8,1.8,8.0,47.0,0.0,,0.0,3,57,63,4,0,0.7,19,Kevin Klein,-2,2.5,12,D,0.0,1,0.0,0,9.8,41,Nashville Predators,798,12:40,2009
592,28,7,4.9,6.0,237.0,0.0,,0.0,4,153,82,4,1,-0.5,38,Greg Zanon,8,4.4,11,D,0.0,0,1.0,0,7.4,54,Nashville Predators,1710,20:51,2009
593,26,8,1.4,4.0,23.0,1.0,0.0,0.0,2,45,38,3,2,0.8,14,Ville Koistinen,0,2.2,11,D,4.0,1,0.0,0,7.1,42,Nashville Predators,559,14:42,2009
594,34,6,0.6,3.0,15.0,163.0,54.6,196.0,4,79,43,4,0,0.1,41,Scott Nichol,0,0.7,10,C,0.0,0,3.0,0,9.5,42,Nashville Predators,476,11:04,2009
595,26,7,0.3,5.0,9.0,66.0,49.2,64.0,2,9,27,2,0,0.2,15,Rich Peverley,-3,0.5,9,C,2.0,0,0.0,0,4.8,42,Nashville Predators,328,12:08,2009
596,22,5,0.3,4.0,13.0,4.0,20.0,1.0,2,20,28,2,0,0.0,16,Patric Hornqvist,-3,0.3,7,RW,1.0,0,0.0,0,3.7,54,Nashville Predators,319,11:24,2009
597,24,5,0.8,5.0,16.0,1.0,0.0,0.0,1,100,53,2,0,-0.8,10,Antti Pihlstrom,-1,-0.1,7,LW,0.0,1,0.0,0,2.3,88,Nashville Predators,607,11:27,2009
598,22,2,0.3,2.0,2.0,53.0,39.8,35.0,3,0,11,3,0,0.4,2,Cal O'Reilly,2,0.7,5,C,0.0,0,0.0,0,50.0,6,Nashville Predators,139,12:36,2009
599,36,4,1.5,4.0,73.0,0.0,,0.0,1,58,71,1,0,-0.7,65,Greg de Vries,-15,0.8,5,D,0.0,0,0.0,0,2.6,38,Nashville Predators,1074,15:08,2009
600,32,2,0.2,2.0,6.0,0.0,,0.0,0,37,38,0,0,-0.4,54,Wade Belak,-1,-0.2,2,RW,0.0,0,0.0,0,0.0,15,Nashville Predators,212,5:35,2009
601,26,1,0.0,,0.0,0.0,,0.0,0,0,52,0,0,0.0,6,Pekka Rinne,0,9.9,1,G,,0,,0,,0,Nashville Predators,2999,57:41,2009
602,24,1,0.1,1.0,6.0,0.0,,0.0,0,14,11,0,0,-0.1,17,Nick Tarnasky,1,0.0,1,LW,0.0,0,0.0,0,0.0,6,Nashville Predators,62,5:38,2009
603,28,0,0.0,,0.0,0.0,,0.0,0,0,35,0,0,0.0,2,Dan Ellis,0,4.9,0,G,,0,,0,,0,Nashville Predators,1965,56:08,2009
604,30,0,0.0,0.0,0.0,0.0,,0.0,0,3,2,0,0,-0.1,0,Jed Ortmeyer,0,0.0,0,RW,0.0,0,0.0,0,0.0,4,Nashville Predators,22,11:01,2009
605,23,0,-0.1,0.0,1.0,26.0,44.7,21.0,0,3,7,0,0,-0.2,2,Mike Santorelli,-5,-0.3,0,C,0.0,0,0.0,0,0.0,11,Nashville Predators,86,12:15,2009
606,24,0,0.0,0.0,1.0,0.0,,0.0,0,0,2,0,0,0.0,0,Alexander Sulzer,0,0.0,0,D,0.0,0,0.0,0,,0,Nashville Predators,13,6:34,2009
607,24,49,2.9,30.0,17.0,66.0,45.0,54.0,31,65,82,45,8,9.9,24,Zach Parise,30,12.8,94,LW,16.0,14,3.0,0,12.4,364,New Jersey Devils,1538,18:45,2009
608,32,47,2.3,25.0,17.0,61.0,29.9,26.0,17,51,77,31,6,7.1,32,Patrik Elias,18,9.4,78,LW,19.0,12,3.0,2,12.6,247,New Jersey Devils,1430,18:34,2009
609,33,40,2.6,29.0,28.0,15.0,40.0,10.0,20,88,81,29,7,5.9,56,Jamie Langenbrunner,25,8.5,69,RW,11.0,6,0.0,3,12.7,229,New Jersey Devils,1466,18:06,2009
610,23,42,3.0,29.0,40.0,604.0,53.1,683.0,14,59,82,20,2,4.1,29,Travis Zajac,33,7.0,62,C,10.0,5,3.0,1,10.8,185,New Jersey Devils,1529,18:39,2009
611,30,40,2.0,31.0,28.0,81.0,38.6,51.0,14,44,81,20,1,4.3,32,Brian Gionta,12,6.3,60,RW,8.0,3,1.0,3,8.1,248,New Jersey Devils,1374,16:58,2009
612,30,25,1.6,15.0,16.0,450.0,51.2,473.0,14,98,82,15,3,2.1,69,Dainius Zubrus,6,3.7,40,C,10.0,1,0.0,0,11.5,130,New Jersey Devils,1252,15:16,2009
613,27,28,5.2,11.0,79.0,0.0,,0.0,3,40,73,5,1,1.8,36,Paul Martin,21,7.0,33,D,16.0,2,1.0,0,4.7,107,New Jersey Devils,1779,24:22,2009
614,24,15,1.0,13.0,13.0,5.0,28.6,2.0,13,134,82,17,3,2.2,164,David Clarkson,-1,3.2,32,RW,2.0,4,0.0,0,10.8,158,New Jersey Devils,988,12:03,2009
615,35,17,1.1,9.0,9.0,97.0,46.1,83.0,7,42,64,15,3,2.1,30,Brian Rolston,2,3.2,32,LW,8.0,8,0.0,0,8.6,174,New Jersey Devils,967,15:06,2009
616,27,22,5.0,18.0,127.0,0.0,,0.0,5,50,82,7,4,1.7,30,Johnny Oduya,21,6.7,29,D,4.0,1,0.0,1,6.5,108,New Jersey Devils,1712,20:52,2009
617,35,16,1.1,14.0,49.0,561.0,51.6,599.0,6,64,76,7,2,-0.5,26,John Madden,-7,0.6,23,C,0.0,0,2.0,1,5.3,132,New Jersey Devils,1248,16:25,2009
618,31,17,4.1,14.0,109.0,1.0,0.0,0.0,1,126,71,1,0,0.4,46,Colin White,18,4.4,18,D,0.0,0,3.0,0,1.5,68,New Jersey Devils,1350,19:01,2009
619,32,13,2.8,11.0,147.0,0.0,100.0,1.0,3,121,76,3,2,0.2,78,Bryce Salvador,-1,3.0,16,D,0.0,0,2.0,0,4.4,68,New Jersey Devils,1481,19:29,2009
620,30,14,4.7,12.0,81.0,0.0,,0.0,1,41,80,1,0,0.0,35,Mike Mottau,24,4.7,15,D,1.0,0,1.0,0,1.4,71,New Jersey Devils,1423,17:47,2009
621,40,8,0.5,7.0,21.0,15.0,44.4,12.0,4,18,34,6,1,0.6,29,Brendan Shanahan,-2,1.1,14,LW,1.0,2,0.0,0,7.8,77,New Jersey Devils,506,14:54,2009
622,34,5,0.5,5.0,30.0,14.0,22.2,4.0,4,41,61,5,1,-1.1,10,Jay Pandolfo,-12,-0.6,10,LW,0.0,0,0.0,1,7.9,63,New Jersey Devils,905,14:50,2009
623,38,5,0.6,4.0,6.0,206.0,59.3,300.0,4,135,62,4,1,-0.5,66,Bobby Holik,-2,0.1,9,C,1.0,0,0.0,0,5.1,79,New Jersey Devils,632,10:11,2009
624,29,6,0.6,6.0,13.0,44.0,51.1,46.0,3,136,72,3,0,-0.6,136,Mike Rupp,-2,0.0,9,C,0.0,0,0.0,0,3.9,76,New Jersey Devils,628,8:44,2009
625,26,7,1.8,7.0,63.0,0.0,,0.0,2,37,49,2,0,0.2,22,Andy Greene,3,2.0,9,D,0.0,0,0.0,0,5.3,38,New Jersey Devils,798,16:17,2009
626,35,4,0.4,1.0,26.0,0.0,,0.0,0,5,15,0,0,0.1,6,Niclas Havelid,-2,0.5,4,D,3.0,0,0.0,0,0.0,15,New Jersey Devils,296,19:43,2009
627,24,3,0.6,3.0,15.0,0.0,,0.0,0,17,17,0,0,0.0,6,Anssi Salmela,1,0.6,3,D,0.0,0,0.0,0,0.0,33,New Jersey Devils,258,15:10,2009
628,21,0,0.0,0.0,0.0,0.0,,0.0,1,0,8,1,0,0.1,0,Niclas Bergfors,-1,0.1,1,RW,0.0,0,0.0,0,16.7,6,New Jersey Devils,46,5:48,2009
629,23,0,0.0,0.0,2.0,21.0,41.7,15.0,1,0,16,1,0,-0.1,2,Petr Vrana,-4,-0.2,1,C,0.0,0,0.0,0,16.7,6,New Jersey Devils,110,6:54,2009
630,20,1,0.0,1.0,0.0,0.0,,0.0,0,0,1,0,0,0.1,0,Matt Halischuk,-1,0.0,1,RW,0.0,0,0.0,0,,0,New Jersey Devils,10,9:47,2009
631,29,1,0.7,1.0,25.0,0.0,,0.0,0,7,24,0,0,-0.3,21,Jay Leach,0,0.4,1,D,0.0,0,0.0,0,0.0,5,New Jersey Devils,356,14:50,2009
632,23,1,0.2,1.0,1.0,0.0,,0.0,0,12,8,0,0,0.0,22,Pierre-Luc Letourneau-Leblond,3,0.2,1,RW,0.0,0,0.0,0,0.0,3,New Jersey Devils,39,4:51,2009
633,36,0,0.0,,0.0,0.0,,0.0,0,0,31,0,0,0.0,4,Martin Brodeur,0,5.9,0,G,,0,,0,,0,New Jersey Devils,1814,58:30,2009
634,28,0,0.3,0.0,8.0,0.0,,0.0,0,11,15,0,0,-0.2,25,Sheldon Brookbank,1,0.2,0,D,0.0,0,0.0,0,0.0,6,New Jersey Devils,133,8:51,2009
635,31,0,0.0,,0.0,0.0,,0.0,0,0,40,0,0,0.0,2,Scott Clemmensen,0,7.9,0,G,,0,,0,,0,New Jersey Devils,2356,58:54,2009
636,22,0,0.0,0.0,0.0,0.0,,0.0,0,1,1,0,0,0.0,0,Patrick Davis,0,0.0,0,LW,0.0,0,0.0,0,,0,New Jersey Devils,5,4:30,2009
637,25,0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,4,0,0,-0.1,0,Barry Tallackson,-1,-0.1,0,RW,0.0,0,0.0,0,0.0,2,New Jersey Devils,18,4:29,2009
638,33,0,0.0,,0.0,0.0,,0.0,0,0,16,0,0,0.0,0,Kevin Weekes,0,2.9,0,G,,0,,0,,0,New Jersey Devils,795,49:40,2009
639,31,40,4.8,20.0,113.0,0.0,,0.0,5,114,74,16,1,5.3,62,Mark Streit,5,10.1,56,D,19.0,10,1.0,1,10.7,150,New York Islanders,1866,25:13,2009
640,20,21,1.2,16.0,30.0,10.0,33.3,5.0,9,64,65,18,3,2.6,36,Kyle Okposo,-6,3.8,39,RW,4.0,9,1.0,0,10.9,165,New York Islanders,1171,18:01,2009
641,38,28,0.6,11.0,31.0,373.0,45.1,306.0,5,38,53,10,0,2.2,55,Doug Weight,-15,2.8,38,C,16.0,5,1.0,0,10.4,96,New York Islanders,969,18:17,2009
642,38,20,0.7,11.0,27.0,34.0,44.3,27.0,11,59,61,16,3,2.4,63,Bill Guerin,-15,3.1,36,RW,9.0,5,0.0,0,8.8,181,New York Islanders,1050,17:13,2009
643,24,24,1.0,10.0,39.0,400.0,47.2,358.0,5,29,59,9,2,1.6,18,Frans Nielsen,-4,2.6,33,C,13.0,3,1.0,1,8.9,101,New York Islanders,976,16:32,2009
644,28,17,0.8,11.0,25.0,15.0,25.0,5.0,9,135,55,14,2,2.1,41,Trent Hunter,-8,2.9,31,RW,5.0,5,1.0,0,9.1,154,New York Islanders,901,16:23,2009
645,32,17,1.0,12.0,49.0,413.0,48.9,396.0,8,31,71,14,1,1.2,34,Richard Park,-13,2.2,31,RW,3.0,4,2.0,2,10.1,138,New York Islanders,1219,17:10,2009
646,27,16,1.2,12.0,85.0,115.0,38.2,71.0,9,41,67,11,0,0.9,22,Andy Hilbert,-3,2.1,27,C,3.0,1,1.0,1,6.6,167,New York Islanders,1082,16:09,2009
647,19,18,0.7,10.0,43.0,475.0,41.1,332.0,4,47,68,7,0,0.3,16,Josh Bailey,-14,1.0,25,C,8.0,3,0.0,0,9.5,74,New York Islanders,1053,15:29,2009
648,22,18,0.4,11.0,18.0,31.0,31.1,14.0,5,90,53,7,0,0.9,32,Blake Comeau,-17,1.2,25,LW,7.0,2,0.0,0,9.0,78,New York Islanders,863,16:17,2009
649,24,9,0.9,9.0,32.0,13.0,40.9,9.0,11,83,59,15,5,1.7,64,Sean Bergenheim,-2,2.6,24,LW,0.0,0,0.0,4,9.9,152,New York Islanders,841,14:15,2009
650,28,13,0.5,10.0,22.0,229.0,41.3,161.0,5,27,41,7,0,0.9,26,Mike Comrie,-8,1.4,20,C,2.0,2,1.0,0,8.8,80,New York Islanders,675,16:28,2009
651,24,16,2.3,12.0,115.0,1.0,0.0,0.0,3,83,69,3,1,0.5,33,Bruno Gervais,-15,2.9,19,D,3.0,0,1.0,0,3.7,82,New York Islanders,1490,21:36,2009
652,24,11,0.8,6.0,58.0,0.0,,0.0,5,56,51,6,2,1.2,43,Chris Campoli,-20,2.0,17,D,5.0,0,0.0,1,11.3,53,New York Islanders,1011,19:50,2009
653,31,6,0.2,6.0,21.0,5.0,16.7,1.0,6,44,49,9,0,0.8,42,Jon Sim,-12,1.0,15,LW,0.0,3,0.0,0,10.0,90,New York Islanders,596,12:10,2009
654,24,8,0.2,8.0,32.0,2.0,60.0,3.0,7,99,65,7,0,-0.1,32,Jeff Tambellini,-20,0.1,15,LW,0.0,0,0.0,0,7.1,98,New York Islanders,852,13:07,2009
655,27,7,0.3,7.0,50.0,15.0,31.8,7.0,4,151,69,5,0,-0.6,155,Tim Jackman,-17,-0.2,12,RW,0.0,0,0.0,1,5.1,99,New York Islanders,811,11:45,2009
656,32,4,1.3,4.0,108.0,0.0,,0.0,5,83,51,6,1,0.4,28,Radek Martinek,-16,1.7,10,D,0.0,1,0.0,0,11.1,54,New York Islanders,1099,21:34,2009
657,33,8,1.3,8.0,60.0,0.0,,0.0,2,30,23,2,0,0.7,40,Andy Sutton,3,2.0,10,D,0.0,0,0.0,0,10.5,19,New York Islanders,465,20:14,2009
658,28,5,-0.2,4.0,57.0,0.0,,0.0,4,71,27,4,1,0.7,14,Freddy Meyer,-19,0.5,9,D,0.0,0,1.0,0,11.1,36,New York Islanders,567,21:00,2009
659,35,7,0.5,7.0,10.0,141.0,47.2,126.0,2,10,18,2,0,0.4,8,Dean McAmmond,5,0.9,9,LW,0.0,0,0.0,0,10.5,19,New York Islanders,273,15:09,2009
660,33,9,0.4,8.0,146.0,1.0,50.0,1.0,0,142,65,0,0,-0.6,94,Brendan Witt,-34,-0.2,9,D,0.0,0,1.0,0,0.0,52,New York Islanders,1320,20:18,2009
661,23,5,0.7,4.0,50.0,0.0,,0.0,1,28,40,1,0,0.0,16,Jack Hillen,-9,0.7,6,D,0.0,0,1.0,0,2.1,47,New York Islanders,608,15:13,2009
662,26,4,0.0,4.0,6.0,1.0,50.0,1.0,1,16,11,1,0,0.2,4,Mike Iggulden,-3,0.3,5,C,0.0,0,0.0,0,6.3,16,New York Islanders,133,12:08,2009
663,24,2,0.2,2.0,41.0,213.0,50.3,216.0,1,83,43,2,0,-0.9,49,Nate Thompson,-11,-0.7,4,C,0.0,0,0.0,1,3.6,56,New York Islanders,520,12:05,2009
664,21,2,0.1,1.0,2.0,0.0,,0.0,1,7,7,1,0,0.2,4,Jesse Joensuu,-1,0.2,3,LW,1.0,0,0.0,0,11.1,9,New York Islanders,85,12:06,2009
665,27,2,0.4,1.0,59.0,0.0,,0.0,1,53,59,1,0,-0.5,35,Thomas Pock,-17,-0.1,3,D,0.0,0,1.0,0,2.0,51,New York Islanders,750,12:42,2009
666,37,0,-0.1,0.0,4.0,51.0,58.2,71.0,1,7,7,2,0,0.1,0,Mike Sillinger,-5,0.1,2,C,0.0,1,0.0,0,14.3,14,New York Islanders,99,14:08,2009
667,26,2,1.0,2.0,22.0,1.0,0.0,0.0,0,39,18,0,0,-0.1,4,Joe Callahan,5,0.9,2,D,0.0,0,0.0,0,0.0,6,New York Islanders,270,15:00,2009
668,27,2,0.0,,0.0,0.0,,0.0,0,0,5,0,0,0.0,2,Rick DiPietro,0,0.6,2,G,,0,,0,,0,New York Islanders,256,51:12,2009
669,28,0,0.1,0.0,0.0,1.0,0.0,0.0,1,7,4,1,1,0.1,0,Kurtis McLean,1,0.2,1,RW,0.0,0,0.0,0,20.0,5,New York Islanders,42,10:34,2009
670,23,0,0.0,0.0,7.0,3.0,66.7,6.0,1,8,7,1,0,0.0,0,Trevor Smith,-3,0.0,1,C,0.0,0,0.0,0,14.3,7,New York Islanders,83,11:48,2009
671,24,1,0.0,1.0,5.0,25.0,64.3,45.0,0,18,6,0,0,-0.1,2,Jeremy Colliton,-2,-0.1,1,C,0.0,0,0.0,0,0.0,4,New York Islanders,66,11:03,2009
672,28,1,0.0,,0.0,0.0,,0.0,0,0,49,0,0,0.0,6,Joey MacDonald,0,8.1,1,G,,0,,0,,0,New York Islanders,2792,56:59,2009
673,21,1,0.1,1.0,3.0,0.0,,0.0,0,25,17,0,0,-0.1,68,Joel Rechlicz,-1,-0.1,1,RW,0.0,0,0.0,0,0.0,7,New York Islanders,83,4:52,2009
674,23,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0.0,2,Sean Bentivoglio,0,0.0,0,LW,0.0,0,0.0,0,0.0,2,New York Islanders,12,11:31,2009
675,27,0,0.0,,0.0,0.0,,0.0,0,0,31,0,0,0.0,0,Yann Danis,0,5.7,0,G,,0,,0,,0,New York Islanders,1760,56:47,2009
676,23,0,0.0,0.0,2.0,0.0,,0.0,0,0,1,0,0,0.0,0,Jamie Fraser,0,0.0,0,D,0.0,0,0.0,0,,0,New York Islanders,11,11:00,2009
677,28,0,-0.1,0.0,2.0,0.0,100.0,1.0,0,6,20,0,0,-0.2,42,Mitch Fritz,-4,-0.2,0,LW,0.0,0,0.0,0,0.0,2,New York Islanders,54,2:41,2009
678,22,0,0.2,0.0,3.0,0.0,,0.0,0,0,3,0,0,0.0,2,Andrew MacDonald,2,0.2,0,D,0.0,0,0.0,0,0.0,1,New York Islanders,31,10:10,2009
679,24,0,0.0,,0.0,0.0,,0.0,0,0,3,0,0,0.0,0,Peter Mannino,0,0.3,0,G,,0,,0,,0,New York Islanders,133,44:18,2009
680,25,0,0.5,0.0,10.0,0.0,,0.0,0,1,11,0,0,-0.2,4,Brett Skinner,3,0.4,0,D,0.0,0,0.0,0,0.0,5,New York Islanders,129,11:43,2009
681,24,0,0.0,0.0,4.0,25.0,41.9,18.0,0,2,4,0,0,-0.1,0,Ben Walter,-2,-0.2,0,C,0.0,0,0.0,0,0.0,2,New York Islanders,44,10:58,2009
682,24,35,2.2,28.0,15.0,10.0,9.1,1.0,18,49,82,23,3,4.4,39,Nikolai Zherdev,6,6.7,58,RW,7.0,4,0.0,1,10.5,219,New York Rangers,1380,16:50,2009
683,29,42,2.3,28.0,23.0,625.0,52.4,687.0,12,61,77,16,7,3.0,60,Scott Gomez,-2,5.3,58,C,14.0,3,0.0,1,5.9,271,New York Rangers,1622,21:04,2009
684,32,34,2.1,23.0,90.0,580.0,51.0,603.0,11,42,81,22,2,3.4,32,Chris Drury,-8,5.4,56,C,10.0,10,1.0,1,10.0,219,New York Rangers,1640,20:15,2009
685,35,22,1.6,16.0,28.0,1.0,50.0,1.0,16,55,82,24,0,3.2,57,Markus Naslund,-10,4.9,46,LW,6.0,8,0.0,0,11.2,215,New York Rangers,1409,17:11,2009
